Zakład;Zawiadomienie;Rodzaj zawiadomienia;Utworzono dnia;Utworzone przez;Początek zakłócenia;Pocz. zakłóc. (godz.);Koniec zakłócenia;Koniec zakłóc.(godz.);Żądane rozpoczęcie;Żądana godzina rozp.;Żądane zakończenie;Żądana godz. zak.;Przestój;Urządzenie;Lokalizacja funkc.;Dotyczy urządzenia;Lokalizacja;Stanowisko robocze;Opis;Czas przestoju;Jedn. czasu przest.;Nr zlecenia;Status zawiadomienia;Opis;Notification Long Text;Grupa planistów;Wpływ;Dot. lokaliz. funkc.;Problem;Kod uszkodzenia;Tekst dot. szkody;Część obiektu;Kod części obiektu;Tek. kodu części ob.;Tekst pozycji;Przyczyna;Kod przyczyny;Tekst kodu przyczyny;Tekst przyczyny;Rodzaj zlecenia;Krótki tekst;Status systemu;Ozn. lokaliz. funkc.;Line functional location;Ozn. lokaliz. funkc.;Oznaczenie obiektu;Oznaczenie obiektu
PLPA;12704636;1P;27.06.2025;KRZEMJAKU1;27.06.2025;21:07:50;;00:00:00;27.06.2025;21:07:50;;00:00:00;X;10227481;PLPA-LG-001-100060-001;;FACILITIES;90300020;ZATRZYMANIE WINDY CO-PAKING;0,00E+00;H;50000226849;PRZL WTZW;;;P07;3;;;;;;;;;;;;;PLM1;ZATRZYMANIE WINDY CO-PAKING;ZWOL CZPT BrMt BŁKL KWS  PRRO;Budynek - Magazyn Odrzywołek;PLPA-LG-001-100060;Magazyn Odrzywołek;1-Windy i przenośniki;
PLPA;12704637;1P;27.06.2025;KRZEMJAKU1;27.06.2025;21:11:25;;00:00:00;27.06.2025;18:20:25;27.06.2025;18:25:00;X;10172953;PLPA-PR-UCL-066570;10172953;UGPCLA;90300020;WYMIANA AMORTYZATORA PRZY SIŁOWNIKU 193Y;0,00E+00;H;50000226850;PRZL WTZW;;;P06;3;PLPA-PR-UCL-066570;ZPM5;104;Złamanie;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;WYMIANA AMORTYZATORA PRZY SIŁOWNIKU 193Y;ZWOL CZPT BrMt KWS  PRRO;Snack CAL295;PLPA-PR-UCL;CONTO LAVORO;1-Packaging Line - K&F Happy Snack Calen;1-Packaging Line - K&F Happy Snack Calen
PLPA;12704648;PT;27.06.2025;DABROADAM2;27.06.2025;20:51:32;;00:00:00;27.06.2025;20:51:32;;00:00:00;;10101025;PLPA-PR-U43-011545-001;;UGP31;90300020;REGULACJA FORM;0,00E+00;H;50000226904;PRZL WTZW;;;P03;;;;;;;;;;;;;;PLM2;REGULACJA FORM;OTW  BrMt DMNK KWS;KB 3. Piece z nawilżaczami;PLPA-PR-U43-011545;KB 3.;1-Piec wafla dolnego KB3;
PLPA;12704658;1P;27.06.2025;KOPCZALBE1;27.06.2025;19:32:46;27.06.2025;20:29:09;27.06.2025;19:44:54;27.06.2025;20:14:09;X;10126161;PLPA-PR-U12-011312-002;10126161;UGP12;90300020;Uszkodzony duży młynek;9,40E-01;H;50000226903;MOBI PRZL ZWZK;;27.06.2025 20:14:52 CET GRZEGORZ BANASIEWICZ (BANASGRZE2) Regulacja sprzęgła;P05;3;PLPA-PR-U12-011312-002;ZPM5;102;Zacinanie się;;;;;;;;;PLM1;Uszkodzony duży młynek;ZAK  CZPT BrMt KWS  MOBI PRRO;NUTELLA B-READY MODELATOR;PLPA-PR-U12-011312;NUTELLA B-READY;1-Wycinarka wafla górnego;1-Wycinarka wafla górnego
PLPA;12704675;1P;27.06.2025;STEPOKRZY1;27.06.2025;23:36:03;;00:00:00;27.06.2025;20:30:03;27.06.2025;21:00:29;X;10227358;PLPA-LG-001-100000-002;10227358;FACILITIES;90300020;BŁĄD POZYCJI UKŁ.8;0,00E+00;H;50000227000;PRZL WTZW;;27.06.2025 23:40:11 CET KRZYSZTOF STĘPOWSKI (STEPOKRZY1) układnica podczas pobierania palety uderzyła w regał przez kilka se;P07;3;PLPA-LG-001-100000-002;ZPM5;102;Zacinanie się;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;BŁĄD POZYCJI UKŁ.8;ZWOL CZPT BrMt BŁKL KWS  PRRO;Układnice;PLPA-LG-001-100000;Magazyn wyrobu gotowego HUB;1-Układnica nr.8;1-Układnica nr.8
PLPA;12704676;1P;27.06.2025;STEPOKRZY1;27.06.2025;23:41:14;;00:00:00;27.06.2025;22:30:14;27.06.2025;23:10:27;X;10090352;PLPA-LG-001-100000-001;10090352;FACILITIES;90300020;BLOKADA KLINA RAMPA7;0,00E+00;H;50000227001;PRZL WTZW;;27.06.2025 23:42:46 CET KRZYSZTOF STĘPOWSKI (STEPOKRZY1) oblokowanie mechaniczne klina;P07;3;PLPA-LG-001-100000-001;ZPM5;102;Zacinanie się;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;BLOKADA KLINA RAMPA7;ZWOL CZPT BrMt BŁKL KWS  PRRO;Budynek duży - HUB;PLPA-LG-001-100000;Magazyn wyrobu gotowego HUB;1-Budynek duży - HUB;1-Budynek duży - HUB
PLPA;12704678;1P;28.06.2025;JASTRANTO1;28.06.2025;00:09:28;28.06.2025;19:46:55;28.06.2025;00:11:26;28.06.2025;00:45:26;X;10132061;PLPA-PR-U11-010721;10132061;UGP11;90300020;Wymiana noża;1,96E+01;H;50000227003;MOBI PRZL ZWZK;;28.06.2025 00:10:50 CET ANTONI JASTRZĘBSKI (JASTRANTO1) Problem z rozcinaniem taśmy ---------------------------------------- 2;P11;2;PLPA-PR-U11-010721;ZPM5;103;Zużycie;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;Wymiana noża;ZAK  CZPT DMNK KWS  MOBI NPT  PRRO;LINIA WAŻĄCO-PAKUJĄCA 11 T8 L.21 RAFFAEL;PLPA-PR-U11;UGP11 RAFFAELLO;1-Automatyczny oklejacz;1-Automatyczny oklejacz
PLPA;12704697;1P;28.06.2025;WROBEDANI2;28.06.2025;01:15:52;28.06.2025;01:24:20;28.06.2025;00:30:52;28.06.2025;01:09:20;X;10211793;PLPA-PR-U42-011646;10211793;UGP42;90300020;BRAK STARTU MASZYNY;1,41E-01;H;50000226611;PRZL ZWZK;;"28.06.2025 01:18:36 CET Daniel Wróbel (WROBEDANI2) Brak startu maszyny. Alarm ""błąd układów logicznych"". Restart maszyny. R";P04;3;PLPA-PR-U42-011646;ZPM6;107;Awaria sterowania;PM1;0040;Części daleko od miejsca naprawy;;ZPM5;108;utrzymanie ruchu;;PLM1;BRAK STARTU MASZYNY;ZWOL CZPT BrMt KWS  PRRO;KBW 1. Mastello;PLPA-PR-U42;UGP42 KINDER BUENO WHITE;1-Robot zbiorczy MASPE;1-Robot zbiorczy MASPE
PLPA;12704729;1P;27.06.2025;ROKITKRZY1;27.06.2025;20:51:16;27.06.2025;21:55:24;27.06.2025;20:53:59;27.06.2025;21:30:00;X;10216977;PLPA-PR-U12-010801-001;10216977;UGP12;90300030;Zbiornik Cacao  zabezpieczenie  termicz;1,07E+00;H;50000226806;MOBI PRZL ZWZK;;27.06.2025 21:44:42 CET DARIUSZ KARPIŃSKI (KARPIDARI1) Czyszczenie silnika (zatkana przestrzeń chłodzenia silnika) reset zabe;P05;2;PLPA-PR-U12-010801-001;ZPM6;107;Awaria sterowania;;;;;;;;;PLM1;Zbiornik Cacao  zabezpieczenie  termicz;ZAK  CZPT BrMt KWS  MOBI PRRO;KINDER CARDS PREPARACJA;PLPA-PR-U12-010801;KINDER CARDS;1-Dozowanie surowców sypkich;1-Dozowanie surowców sypkich
PLPA;12704739;1P;27.06.2025;NIEDZZBIG1;27.06.2025;23:18:00;28.06.2025;00:09:55;27.06.2025;23:30:30;27.06.2025;23:54:55;X;10117910;PLPA-PR-U11-010703-003;10117910;UGP11;90300020;Odkręcony kołek na napędzie nr 4;8,65E-01;H;50000226719;MOBI PRZL ZWZK;;27.06.2025 23:56:45 CET DARIUSZ BAJORYŃSKI (BAJORDARI1) Montaż wykręconego kołka łańcucha. Kontrola.;P11;3;PLPA-PR-U11-010703-003;ZPM5;100;Deformacja;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;Odkręcony kołek na napędzie nr 4;ZAK  CZPT BrMt KWS  MOBI PRRO;MODELATOR RAFFAELLO;PLPA-PR-U11-010703;RAFFAELLO LINIA 2;1-Zespół chłodniczy 1;1-Zespół chłodniczy 1
PLPA;12704743;1P;27.06.2025;KIJAKJACE1;27.06.2025;23:22:27;;00:00:00;27.06.2025;21:30:27;27.06.2025;22:20:12;X;10090352;PLPA-LG-001-100000-001;10090352;FACILITIES;90300020;BŁĄD BATERII STEROWNIK 1CPLC3;0,00E+00;H;50000226788;PRZL WTZW;;27.06.2025 23:26:45 CET JACEK KIJAK (KIJAKJACE1) Wymiana akumulatora podtrzymania pamięci sterownika ST3.0 w szafie elektryczne;P07;3;PLPA-LG-001-100000-001;ZPM6;112;Awria zasilania;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;BŁĄD BATERII STEROWNIK 1CPLC3;ZWOL CZPT BrMt BŁKL KWS  PRRO;Budynek duży - HUB;PLPA-LG-001-100000;Magazyn wyrobu gotowego HUB;1-Budynek duży - HUB;1-Budynek duży - HUB
PLPA;12704745;1P;27.06.2025;KIJAKJACE1;27.06.2025;23:28:37;;00:00:00;27.06.2025;22:30:37;27.06.2025;23:10:12;X;10090352;PLPA-LG-001-100000-001;10090352;FACILITIES;90300020;ZABLOKOWANY KLIN RAMPA NR 7;0,00E+00;H;50000226789;PRZL WTZW;;27.06.2025 23:30:42 CET JACEK KIJAK (KIJAKJACE1) Odblokowanie elektrycznie klina na 7 rampie;P07;3;PLPA-LG-001-100000-001;ZPM6;107;Awaria sterowania;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;ZABLOKOWANY KLIN RAMPA NR 7;ZWOL CZPT BŁKL DMNK KWS  NPT  PRRO;Budynek duży - HUB;PLPA-LG-001-100000;Magazyn wyrobu gotowego HUB;1-Budynek duży - HUB;1-Budynek duży - HUB
PLPA;12704760;1P;27.06.2025;DABROADAM2;27.06.2025;20:56:00;;00:00:00;27.06.2025;20:56:00;;00:00:00;X;10101025;PLPA-PR-U43-011545-001;;UGP31;90300020;REGULACJA FORM;0,00E+00;H;50000226905;PRZL WTZW;;;P03;3;;;;;;;;;;;;;PLM1;REGULACJA FORM;ZWOL CZPT BrMt KWS  PRRO;KB 3. Piece z nawilżaczami;PLPA-PR-U43-011545;KB 3.;1-Piec wafla dolnego KB3;
PLPA;12704776;1P;27.06.2025;KOPCZALBE1;27.06.2025;22:23:32;27.06.2025;23:19:08;27.06.2025;22:29:27;27.06.2025;23:04:08;X;10241327;PLPA-PR-U12-011312-002;10241327;UGP12;90300020;Zapchany układ penta;9,27E-01;H;50000226696;MOBI PRZL ZWZK;;27.06.2025 23:05:11 CET GRZEGORZ BANASIEWICZ (BANASGRZE2) Odblokowanie trasy od dużego silosa;P05;3;PLPA-PR-U12-011312-002;ZPM5;105;Zatkanie;;;;;;;;;PLM1;Zapchany układ penta;ZAK  CZPT BrMt KWS  MOBI PRRO;NUTELLA B-READY MODELATOR;PLPA-PR-U12-011312;NUTELLA B-READY;1-System zasysania pyłu waflowego;1-System zasysania pyłu waflowego
PLPA;12704800;1P;27.06.2025;KOWALHUBE2;27.06.2025;21:38:13;;00:00:00;27.06.2025;21:38:13;;00:00:00;X;10108399;PLPA-PR-U32-012111-002;;UGP32;90300020;USZKODZONY NAPINACZ NOZA ZGARNIAJACEGO;0,00E+00;H;50000226924;PRZL WTZW;;;P03;3;;;;;;;;;;;;;PLM1;USZKODZONY NAPINACZ NOZA ZGARNIAJACEGO;ZWOL CZPT BrMt KWS  PRRO;PREP. Kremu NUT/KJ;PLPA-PR-U32-012111;PREP. Kremu NUT;1-Dwuwalcarka VW9301;
PLPA;12704801;1P;27.06.2025;WROBEDANI2;27.06.2025;21:38:23;27.06.2025;22:14:20;27.06.2025;21:30:23;27.06.2025;21:59:20;X;10192208;PLPA-PR-U42-011442-003;10192208;UGP42;90300020;USZKODZONY CZUJNIK NA TRANSPORTERZE;5,99E-01;H;50000226925;PRZL ZWZK;;27.06.2025 22:05:21 CET Daniel Wróbel (WROBEDANI2) Uszkodzony czujnik obecności zatoru na transporterze. Wymiana czujnika.;P04;3;PLPA-PR-U42-011442-003;ZPM6;110;Przerwa w obwodzie;PM1;0040;Części daleko od miejsca naprawy;;ZPM5;108;utrzymanie ruchu;;PLM1;USZKODZONY CZUJNIK NA TRANSPORTERZE;ZWOL CZPT DMNK KWS  NPT  PRRO;KBW 1. Pakowanie;PLPA-PR-U42-011442;KBW 1/COCO;1-Pakowaczka zbiorcza 2/T15;1-Pakowaczka zbiorcza 2/T15
PLPA;12704817;1P;28.06.2025;CZAPNGRZE1;28.06.2025;04:53:03;28.06.2025;05:52:53;28.06.2025;04:56:25;28.06.2025;05:51:14;X;10152109;PLPA-PR-U11-010703-002;10152109;UGP11;90300030;Awaria wagi zasypowej W5po uruchomieniu;9,97E-01;H;50000226416;MOBI PRZL ZWZK;;28.06.2025 05:52:14 CET Tomasz Wojnarowski (WOJNATOMA1) Wymiana zasilacza 24V. DC;P11;3;PLPA-PR-U11-010703-002;ZPM6;111;Brak zasilania;;;;;;;;;PLM1;Awaria wagi zasypowej W5po uruchomieniu;ZAK  CZPT DMNK KWS  MOBI NPT  PRRO;LINIA WAŻĄCO-PAKUJĄCA 5,6 RAFFAELLO;PLPA-PR-U11-010703;RAFFAELLO LINIA 2;1-Linia ważąco-pakujaca T-23 -5;1-Linia ważąco-pakujaca T-23 -5
PLPA;12704825;1P;28.06.2025;JANUSCEZA1;28.06.2025;01:25:25;28.06.2025;19:06:32;28.06.2025;01:26:57;28.06.2025;01:45:00;X;10127015;PLPA-PR-U12-011312-003;10127015;UGP12;90300030;Niedziałająca drukarka abrigo 1;1,77E+01;H;50000226807;MOBI PRZL ZWZK;;28.06.2025 02:21:19 CET DARIUSZ KARPIŃSKI (KARPIDARI1) Wymiana czujnika obecności produktu;P05;3;PLPA-PR-U12-011312-003;ZPM6;108;Błąd pomiaru;;;;;;;;;PLM1;Niedziałająca drukarka abrigo 1;ZAK  CZPT BrMt KWS  MOBI PRRO;NUTELLA B-READY PAKOWANIE;PLPA-PR-U12-011312;NUTELLA B-READY;1 - Zespół kartoniarek Abrigo;1 - Zespół kartoniarek Abrigo
PLPA;12704860;1P;28.06.2025;MUSZYGRZE1;28.06.2025;00:03:43;28.06.2025;05:42:43;28.06.2025;00:12:06;28.06.2025;05:27:43;X;10102904;PLPA-PR-U21-010173-001;10102904;UGP21;90300020;Pęknięcia aluminium;5,65E+00;H;50000227004;MOBI PRZL ZWZK;;28.06.2025 05:29:16 CET SŁAWOMIR LASOTA (LASOTSLAW1) Skręcenie, regulacje.;P02;3;PLPA-PR-U21-010173-001;ZPM5;100;Deformacja;PM1;0040;Części daleko od miejsca naprawy;;ZPM5;104;Zła jakość opakowania lub surowców;;PLM1;Pęknięcia aluminium;ZWOL BrMt KWS  MOBI PRRO;FC PAKOWANIE T15 1;PLPA-PR-U21-010123;FIGURA CAVA;1-Maszyna pakująca T15 1;1-Maszyna pakująca T15 1
PLPA;12704861;1P;28.06.2025;MUSZYGRZE1;28.06.2025;00:04:36;28.06.2025;04:55:59;28.06.2025;01:48:31;28.06.2025;04:40:59;X;10153026;PLPA-PR-U21-010173-003;10153026;UGP21;90300020;Pęknięcia amylinium;4,86E+00;H;50000226415;MOBI PRZL ZWZK;;28.06.2025 04:41:41 CET SŁAWOMIR LASOTA (LASOTSLAW1) Podklejenie;P02;3;PLPA-PR-U21-010173-003;ZPM5;100;Deformacja;PM1;0040;Części daleko od miejsca naprawy;;ZPM5;104;Zła jakość opakowania lub surowców;;PLM1;Pęknięcia amylinium;ZWOL BrMt KWS  MOBI PRRO;FC PAKOWANIE T15 3;PLPA-PR-U21-010123;FIGURA CAVA;1-Maszyna pakująca T15 3;1-Maszyna pakująca T15 3
PLPA;12704867;1P;28.06.2025;WILKZBIG1;28.06.2025;07:07:16;;00:00:00;10.07.2025;08:56:06;;00:00:00;;10167559;PLPA-PR-U13-010401-002;10167559;UGP05;90300020;Rozebranie transportera Z;0,00E+00;H;;MOBI ZWZK;;10.07.2025 08:56:04 CET PIOTR JANKOWSKI (JANKOPIOT1) Tel. 48 671 4671 Wykonano przegląd i czyszczenie - zamykam;P14;1;PLPA-PR-U13-010401-002;;;;;;;;;;;;;;;TABLETS Modelator;PLPA-PR-U13-010401;TABLETS;1-Zespół dozowania grannelli;1-Zespół dozowania grannelli
PLPA;12704989;PT;28.06.2025;SMYLROBE1;28.06.2025;06:48:48;;00:00:00;28.06.2025;06:54:47;;00:00:00;;10166090;PLPA-PR-U42-011443-003;;UGP42;90300020;(S) Naprawa pompy próżniowej BUSCH. MM 1;0,00E+00;H;50000226790;PRZL WTZW;;;P04;;;;;;;;;;;;;;PLM2;(S) Naprawa pompy próżniowej BUSCH. MM 1;ZWOL BrMt KWS  PRRO;KBW 2. Pakowanie;PLPA-PR-U42-011443;KBW 2.;2-Pompa próżniowa MM 1502 AV-8szt.;
PLPA;12705008;1P;28.06.2025;ZIEMBDAMI1;28.06.2025;07:44:16;28.06.2025;08:00:00;28.06.2025;06:40:00;28.06.2025;07:45:00;X;10228058;PLPA-LG-001-100040-001;10228058;FACILITIES;90300020;OPRÓŻNIANIE PRZENOŚNIKÓW BUFOROWYCH;2,62E-01;H;50000226942;PRZL ZWZK;;28.06.2025 07:45:03 CET DAMIAN ZIEMBICKI (ZIEMBDAMI1) manualne opróżnianie przenosników buforowych;P07;3;PLPA-LG-001-100040-001;ZPM6;107;Awaria sterowania;;;;;ZPM5;103;Błąd operatora/brak szkoleń użytkownika;;PLM1;OPRÓŻNIANIE PRZENOŚNIKÓW BUFOROWYCH;ZWOL CZPT BrMt BŁKL KWS  PRRO;Magazyn form;PLPA-LG-001-100040;Magazyn form;1-Przenośniki łańcuchowe;1-Przenośniki łańcuchowe
PLPA;12705024;1P;28.06.2025;MALINKRYS1;28.06.2025;11:00:59;;00:00:00;28.06.2025;09:40:00;28.06.2025;10:20:00;X;10211793;PLPA-PR-U42-011646;10211793;UGP42;90300020;AWARIA CZUJNIKA SIŁOWNIKA;0,00E+00;H;50000226926;PRZL WTZW;;28.06.2025 11:02:20 CET Krystian Malinowski (MALINKRYS1) wymiana czujnika siłownika;P04;3;PLPA-PR-U42-011646;ZPM6;107;Awaria sterowania;PM1;0040;Części daleko od miejsca naprawy;;ZPM5;108;utrzymanie ruchu;;PLM1;AWARIA CZUJNIKA SIŁOWNIKA;ZWOL CZPT BrMt KWS  PRRO;KBW 1. Mastello;PLPA-PR-U42;UGP42 KINDER BUENO WHITE;1-Robot zbiorczy MASPE;1-Robot zbiorczy MASPE
PLPA;12705044;PT;28.06.2025;SMYLROBE1;28.06.2025;09:31:15;;00:00:00;28.06.2025;09:32:48;;00:00:00;;10160535;PLPA-PR-U42-011442-002;;UGP42;90300020;(P). Wymiana łańcuchów, łożysk, taśmy;0,00E+00;H;50000226739;PRZL WTZW;;;P04;;;;;;;;;;;;;;PLM2;(P). Wymiana łańcuchów, łożysk, taśmy;ZWOL CZPT DMNK KWS  NPT  PRRO;KBW 1. Modelator;PLPA-PR-U42-011442;KBW 1/COCO;2-Transporter łukowy zasypu granelli;
PLPA;12705047;1P;28.06.2025;ZIEMBDAMI1;28.06.2025;13:26:33;28.06.2025;16:15:00;28.06.2025;12:44:00;28.06.2025;16:00:00;X;10227353;PLPA-LG-001-100000-002;10227353;FACILITIES;90300020;USZKODZONY CZUJNIK POZYCJONOWANIA;2,81E+00;H;50000227080;PRZL ZWZK;;28.06.2025 16:39:54 CET DAMIAN ZIEMBICKI (ZIEMBDAMI1) Błędy pozycjonowaniia. Brak oryginalnych czujników, szukanie zamiennika;P07;3;PLPA-LG-001-100000-002;ZPM6;108;Błąd pomiaru;;;;;ZPM5;106;Przegląd, serwis lub wymiana nie na czas;;PLM1;USZKODZONY CZUJNIK POZYCJONOWANIA;ZWOL CZPT BŁKL DMNK KWS  NPT  PRRO;Układnice;PLPA-LG-001-100000;Magazyn wyrobu gotowego HUB;1-Układnica nr.3;1-Układnica nr.3
PLPA;12705048;PQ;28.06.2025;MATYNGRZE1;28.06.2025;13:23:27;;00:00:00;01.07.2025;06:33:46;01.07.2025;06:33:58;;10102972;PLPA-PR-U21-010165-001;10102972;UGP21;90300020;Zacieranie się siłownika;0,00E+00;H;50000227015;MOBI PRZL WTZW ZRZa;;;P02;1;PLPA-PR-U21-010165-001;;;;;;;;;;;;PLM4;Zacieranie się siłownika;ZWOL CZPT BrMt KWS  MOBI PRRO;FC MODELATOR OPM;PLPA-PR-U21-010123;FIGURA CAVA;1-Przekładacz wyrobu gotowego;1-Przekładacz wyrobu gotowego
PLPA;12705081;1P;28.06.2025;GRZYWJAN1;28.06.2025;06:07:04;12.07.2025;14:09:19;12.07.2025;11:10:58;12.07.2025;13:54:19;X;10226034;PLPA-PR-U12-010801-002;10226034;UGP12;90300030;Błąd czujki;3,44E+02;H;50000227847;MOBI PRZL ZWZK;;12.07.2025 13:54:51 CET DARIUSZ KARPIŃSKI (KARPIDARI1);P05;3;PLPA-PR-U12-010801-002;ZPM6;108;Błąd pomiaru;;;;;;;;;PLM1;Błąd czujki;ZWOL CZPT DMNK KWS  MOBI NPT  PRRO;KINDER CARDS MODELATOR;PLPA-PR-U12-010801;KINDER CARDS;1-Zespół wycinania wafla ciemnego;1-Zespół wycinania wafla ciemnego
PLPA;12705099;PT;28.06.2025;KOTULGRZE1;28.06.2025;12:34:20;;00:00:00;28.06.2025;12:35:27;;00:00:00;;10107448;PLPA-PR-U22-010320-002;;UGP22;90300020;Przegląd głowicy przekładacza na transpo;0,00E+00;H;50000226556;PRZL WTZW;;;P12;;;;;;;;;;;;;;PLM2;Przegląd głowicy przekładacza na transpo;ZWOL CZPT DMNK KWS  NPT  PRRO;KJ MODELATOR TARTUFINO;PLPA-PR-U22-010320;KJ MODELOWANIE TARTUFINO;1-Przekładacz na transporter listwowy;
PLPA;12705111;1P;28.06.2025;WOJCIWITO1;28.06.2025;07:26:48;28.06.2025;07:42:56;28.06.2025;06:26:48;28.06.2025;07:27:56;X;10110190;PLPA-PR-U31-012112;10110190;UGP31;90300020;DEMONTAZ SLIMAKA;2,69E-01;H;50000226697;PRZL ZWZK;;28.06.2025 07:28:30 CET Witold Wojciechowski (WOJCIWITO1) demontaz  slimaka  i obudowy  do  mycia;P03;3;PLPA-PR-U31-012112;ZPM5;105;Zatkanie;PM1;0040;Części daleko od miejsca naprawy;;ZPM5;102;Brak przeglądu: zanieczyszczenie;;PLM1;DEMONTAZ SLIMAKA;ZWOL CZPT BrMt KWS  PRRO;Palarnia orzechów 2 Barth;PLPA-PR-U31;UGP31 NUTELLA + TOASTING;1-Dwuwalcarka W9012;1-Dwuwalcarka W9012
PLPA;12705112;1P;28.06.2025;KONOPJAKU2;28.06.2025;07:26:56;;00:00:00;;00:00:00;;00:00:00;;10159957;PLPA-UT-041-100000-004;;UGP12;90300020;Cieknący zawór - para;0,00E+00;H;;MOBI WTZW;;;P05;1;;;;;;;;;;;;;;;;Myjka obszaru B-READY;PLPA-UT-041-100000;Aminex,Myjki,Control Room,Mielenie odpad;1-Myjka tunelowa CLEVRO B-Ready;
PLPA;12705115;1P;28.06.2025;KLOSIJARO1;28.06.2025;08:42:34;;00:00:00;28.06.2025;06:10:34;28.06.2025;06:25:47;X;10226034;PLPA-PR-U12-010801-002;10226034;UGP12;90300020;BŁĄD CZUJNIKA;0,00E+00;H;50000226698;PRZL WTZW;;28.06.2025 08:45:16 CET JAROSŁAW KŁOSIEWICZ (KLOSIJARO1) Regulacja czujnika;P05;3;PLPA-PR-U12-010801-002;ZPM6;108;Błąd pomiaru;;;;;ZPM5;108;utrzymanie ruchu;;PLM1;BŁĄD CZUJNIKA;ZAK  CZPT BrMt KWS  PRRO;KINDER CARDS MODELATOR;PLPA-PR-U12-010801;KINDER CARDS;1-Zespół wycinania wafla ciemnego;1-Zespół wycinania wafla ciemnego
PLPA;12705119;1P;28.06.2025;SZYSZANDR1;28.06.2025;09:12:24;28.06.2025;10:45:00;28.06.2025;09:12:24;28.06.2025;10:30:00;X;10155979;PLPA-PR-U42-011443-002;10155979;UGP42;90300020;USZKODZENIE CZUJNIKA MLYNKA;1,54E+00;H;50000226699;PRZL ZWZK;;28.06.2025 10:36:08 CET Andrzej Szyszka (SZYSZANDR1) wymiana czujnikow bezpieczenstwa mlynki wafla.ustawienie pozycji.;P04;3;PLPA-PR-U42-011443-002;ZPM6;107;Awaria sterowania;;;;;ZPM5;108;utrzymanie ruchu;;PLM6;USZKODZENIE CZUJNIKA MLYNKA;ZWOL CZPT DMNK KWS  NPT  PRRO;KBW 2. Modelator;PLPA-PR-U42-011443;KBW 2.;1-Młynki wafla;1-Młynki wafla
PLPA;12705124;1P;28.06.2025;OWCZAHUBE1;28.06.2025;08:10:38;28.06.2025;08:15:25;28.06.2025;07:01:38;28.06.2025;08:00:25;X;10101884;PLPA-PR-U43-011445-001;10101884;UGP31;90300020;USZKODZONY JOG;7,97E-02;H;50000226963;PRZL ZWZK;;28.06.2025 08:11:37 CET Hubert Owczarek (OWCZAHUBE1) Poprawa połączeń na stykach.;P03;3;PLPA-PR-U43-011445-001;ZPM6;107;Awaria sterowania;;;;;ZPM5;108;utrzymanie ruchu;;PLM6;USZKODZONY JOG;ZWOL CZPT BrMt KWS  PRRO;KB 2. Piece z nawilżaczami;PLPA-PR-U43-011445;KB 2.;1-Piec wafla górnego KB2;1-Piec wafla górnego KB2
PLPA;12705125;PT;28.06.2025;NOWAKARTU1;28.06.2025;08:22:05;;00:00:00;28.06.2025;08:22:50;;00:00:00;;10173333;PLPA-PR-UCL-026592-001;;UGPCLA;90300020;UGPCLA;0,00E+00;H;50000226964;PRZL WTZW;;;P06;;;;;;;;;;;;;;PLM2;UGPCLA;ZWOL DMNK KWS  NPT  PRRO;Pralines CUBOTTO - LINE 1;PLPA-PR-UCL-026592;Pralines CUBOTTO;1-JBF machine 01;
PLPA;12705126;PT;28.06.2025;NOWAKARTU1;28.06.2025;09:28:37;;00:00:00;28.06.2025;09:29:31;;00:00:00;;10172953;PLPA-PR-UCL-066570;;UGPCLA;90300020;UGPCLA;0,00E+00;H;50000226965;PRZL WTZW;;;P06;;;;;;;;;;;;;;PLM2;UGPCLA;ZWOL DMNK KWS  NPT  PRRO;Snack CAL295;PLPA-PR-UCL;CONTO LAVORO;1-Packaging Line - K&F Happy Snack Calen;
PLPA;12705136;1P;28.06.2025;CHRABDARI1;28.06.2025;16:10:32;28.06.2025;16:15:30;28.06.2025;14:10:32;28.06.2025;16:00:30;X;10108351;PLPA-PR-U32-012110;10108351;UGP32;90300020;NIESZCZELNOSĆ NA SIŁOWNIKU OD SILNIKA;8,28E-02;H;50000226833;PRZL ZWZK;;28.06.2025 16:12:27 CET DARIUSZ CHRABAŁOWSKI (CHRABDARI1) wymiana uszczelnienia siłownika;P03;3;PLPA-PR-U32-012110;ZPM5;106;Wyciek;PM1;0040;Części daleko od miejsca naprawy;;ZPM5;108;utrzymanie ruchu;;PLM1;NIESZCZELNOSĆ NA SIŁOWNIKU OD SILNIKA;ZWOL CZPT BrMt KWS  PRRO;Prep2 Krem KB;PLPA-PR-U32;UGP32 PREPARATION + DEOD.;1-Pięciowalcarka W9201;1-Pięciowalcarka W9201
