Nr zlecenia;Rodzaj zlecenia;Zakład;Lokalizacja / zakład;Krótki tekst;Line functional location;Ozn. lokaliz. funkc.;Impianto functional location;Ozn. lokaliz. funkc.;Urządzenie;Oznaczenie obiektu;Odpow. stanow. rob.;Status systemu;Baz. term. rozp.;Baz.term.zak.;Wprowadził(a);Data wprowadzenia;Godzina utworzenia;Zawiadomienie;Rodzaj zawiadomienia;Notification Long Text;Utworzono dnia;Utworzone przez;Problem;Kod uszkodzenia;Tekst dot. szkody;Część obiektu;Kod części obiektu;Tek. kodu części ob.;Przyczyna;Kod przyczyny;Tekst kodu przyczyny;Początek zakłócenia;Pocz. zakłóc. (godz.);Koniec zakłócenia;Koniec zakłóc.(godz.);Żądane rozpoczęcie;Żądana godzina rozp.;Żądane zakończenie;Żądana godz. zak.;Czas przestoju;Jedn. czasu przest.;Zmienione przez;Zmienione dnia
50000226462;PLM1;PLPA;UGP43;ZWARCIE W INSTALACJII 24V;PLPA-PR-U43;UGP43 KINDER BUENO;PLPA-PR-U43-011446;KB 2. Pakowanie T6;10102239;1-Robot T6 3;90300020;ZWOL CZPT DMNK KWS  NPT  PRRO;23.06.2025;23.06.2025;PLATOKARO2;23.06.2025;12:32:43;12697147;1P;23.06.2025 12:50:56 CET Karol Płatos (PLATOKARO2) Przyczyną zwarcia w instalacji 24V było zwarcie we wtyczce elektrozaworu po;23.06.2025;PLATOKARO2;ZPM6;109;Zwarcie;;;;ZPM5;108;utrzymanie ruchu;23.06.2025;12:32:38;23.06.2025;12:47:44;23.06.2025;09:32:38;23.06.2025;12:32:44;0,25;H;PLATOKARO2;23.06.2025
50000226463;PLM1;PLPA;UGP13;Powtarzający się często błąd chwytaka;PLPA-PR-U13-010401;TABLETS;PLPA-PR-U13-010401-003;TABLETS Pakowanie;10229885;1-Zespół pakowarek zbior. Livetech;90300030;ZAK  CZPT BrMt KWS  MOBI PRRO;23.06.2025;;WLODAROMA1;23.06.2025;14:32:24;12697447;1P;23.06.2025 14:44:24 CET ROMAN WŁODARCZYK (WLODAROMA1) Regulacja czujnika potwierdzenia zamknięcia chwytaka.;23.06.2025;SZURNDAMI1;ZPM6;107;Awaria sterowania;;;;ZPM5;108;utrzymanie ruchu;23.06.2025;14:27:42;23.06.2025;14:44:31;23.06.2025;14:32:20;23.06.2025;14:43:31;0,28;H;DOROZKRZY1;07.07.2025
50000226464;PLM2;PLPA;UGP12;Naprawa serwisowa (wymiana serwomotoru -;PLPA-PR-U12-011312;NUTELLA B-READY;PLPA-PR-U12-011312-002;NUTELLA B-READY MODELATOR;10126164;1-Robot Fanuc 2 (FI);90300020;ZWOL BrMt DMNK KWS  PRRO;23.06.2025;23.06.2025;DIDUCPAWE1;23.06.2025;14:41:09;12697416;PT;;23.06.2025;DIDUCPAWE1;;;;;;;;;;23.06.2025;14:39:42;;00:00:00;23.06.2025;14:41:08;;00:00:00;0;H;DIDUCPAWE1;23.06.2025
50000226465;PLM1;PLPA;UGP32;PRZYGOTOWANIE DO MYCIA PLUS MONTAZ PO;PLPA-PR-U32;UGP32 PREPARATION + DEOD.;PLPA-PR-U32-012017;Pasta kokosowa RAF;10110112;1-Zbiornik rework RAF B9801;90300020;ZWOL CZPT BrMt KWS  PRRO;24.06.2025;24.06.2025;GOZDZRAFA2;24.06.2025;11:49:48;12699091;1P;;24.06.2025;GOZDZRAFA2;;;;;;;;;;24.06.2025;11:49:42;;00:00:00;24.06.2025;11:49:42;;00:00:00;0;H;;
50000226466;PLM1;PLPA;UGP13;Brak współpracy transportu liv 2;PLPA-PR-U13-010401;TABLETS;PLPA-PR-U13-010401-003;TABLETS Pakowanie;10229885;1-Zespół pakowarek zbior. Livetech;90300030;ZAK  CZPT DMNK KWS  MOBI NPT  PRRO;24.06.2025;;WLODAROMA1;24.06.2025;13:43:12;12699331;1P;24.06.2025 15:40:37 CET ROMAN WŁODARCZYK (WLODAROMA1) Transport z pakowaczki 1 pracuje pomimo zatrzymania kartoniki Livetech 2;24.06.2025;MATERKARO1;ZPM6;107;Awaria sterowania;;;;ZPM5;108;utrzymanie ruchu;24.06.2025;13:40:55;24.06.2025;21:34:43;24.06.2025;13:43:08;24.06.2025;15:02:00;0;H;DOROZKRZY1;07.07.2025
50000226467;PLM1;PLPA;UGP32;MONTOWANIE ZSYPU;PLPA-PR-U32;UGP32 PREPARATION + DEOD.;PLPA-PR-U32-012017;Pasta kokosowa RAF;10110110;1-Trójwalcarka W9801;90300020;ZWOL CZPT BrMt KWS  PRRO;24.06.2025;24.06.2025;GOZDZRAFA2;24.06.2025;16:46:25;12699468;1P;;24.06.2025;GOZDZRAFA2;;;;;;;;;;24.06.2025;16:46:20;;00:00:00;24.06.2025;16:46:20;;00:00:00;0;H;;
50000226468;PLM1;PLPA;UGP22;Brak próżni;PLPA-PR-U22-010326;KJ LINIA 2;PLPA-PR-U22-010326-001;KJ 2 MODELATOR;10107572;1-Rozdzielacz na linie pakujące;90300020;ZWOL CZPT DMNK KWS  MOBI NPT  PRRO;25.06.2025;;PROCEJAKU1;25.06.2025;04:41:14;12700081;1P;25.06.2025 05:41:08 CET Jakub Procek (PROCEJAKU1) Wymiana łopatek;25.06.2025;HAJDUDAMI1;ZPM5;103;Zużycie;;;;ZPM5;108;utrzymanie ruchu;25.06.2025;04:39:31;25.06.2025;06:27:06;25.06.2025;04:41:11;25.06.2025;05:40:49;1,79;H;PROCEJAKU1;25.06.2025
50000226469;PLM2;PLPA;UGP22;Demontaż rurociągu pod zbiornikiem do my;PLPA-PR-U22-010320;KJ MODELOWANIE TARTUFINO;PLPA-PR-U22-010320-002;KJ MODELATOR TARTUFINO;10114917;1-Instalacja technologiczna kremu;90300020;ZWOL CZPT DMNK KWS  NPT  PRRO;25.06.2025;25.06.2025;KOTULGRZE1;25.06.2025;06:29:41;12700085;PT;;25.06.2025;KOTULGRZE1;;;;;;;;;;25.06.2025;06:28:08;;00:00:00;25.06.2025;06:29:39;;00:00:00;0;H;GRABOROBE1;25.06.2025
50000226470;PLM2;PLPA;UGP22;Demontaż rurociągu pod zbiornikiem do my;PLPA-PR-U22-010320;KJ MODELOWANIE TARTUFINO;PLPA-PR-U22-010320-002;KJ MODELATOR TARTUFINO;10114918;1-Instalacja technologiczna polewy;90300020;ZWOL CZPT BrMt KWS  PRRO;25.06.2025;25.06.2025;KOTULGRZE1;25.06.2025;06:33:00;12700086;PT;;25.06.2025;KOTULGRZE1;;;;;;;;;;25.06.2025;06:31:31;;00:00:00;25.06.2025;06:32:59;;00:00:00;0;H;;
50000226471;PLM6;PLPA;UGP21;USZKODZONY PRZEWOD KATOWY;PLPA-PR-U21-010123;FIGURA CAVA;PLPA-PR-U21-010165-004;FC PAKOWANIE GR-08 BIRILLO G36 1;10132032;1-Maszyna pakująca GR-08 1;90300020;ZWOL CZPT DMNK KWS  NPT  PRRO;25.06.2025;;GLUSZMARI1;25.06.2025;10:02:39;12700460;1P;25.06.2025 14:42:29 CET Mariusz Głuszcz (GLUSZMARI1) wymaina kabla kątowego;25.06.2025;GLUSZMARI1;ZPM6;107;Awaria sterowania;PM1;0040;Części daleko od miejsca naprawy;ZPM5;108;utrzymanie ruchu;25.06.2025;10:02:33;25.06.2025;12:35:05;25.06.2025;09:40:33;25.06.2025;12:20:05;2,54;H;GLUSZMARI1;25.06.2025
50000226472;PLM1;PLPA;UGP31;Drukarka karton do umycia;PLPA-PR-U31-011331;Nutella T400;PLPA-PR-U31-011331-001;Nutella 400g;10107879;1-Drukarka;90300030;ZWOL CZPT BrMt KWS  MOBI PRRO;25.06.2025;;SZULCMARC1;25.06.2025;18:48:37;12700599;1P;25.06.2025 21:11:37 CET Marcin Szulczyk (SZULCMARC1) Wielokrotna próba uruchomienia drukarki Hitachi numer 006164 numer seryjny;25.06.2025;BIELERAFA2;ZPM6;107;Awaria sterowania;;;;;;;25.06.2025;18:38:53;25.06.2025;21:23:15;25.06.2025;18:48:34;25.06.2025;21:08:15;0;H;;
50000226473;PLM1;PLPA;UGP04;WYMIANA NOZY OD CIÊCIA BANDEROLI;PLPA-PR-U42-011443;KBW 2.;PLPA-PR-U42-011443-003;KBW 2. Pakowanie;10132345;1-Pakowaczka 11;90300020;ZWOL CZPT BrMt BŁKL KWS  PRRO;26.06.2025;26.06.2025;TOKARMARI3;26.06.2025;15:43:27;12703042;1P;;26.06.2025;TOKARMARI3;ZPM5;103;Zużycie;;;;ZPM5;108;utrzymanie ruchu;26.06.2025;15:43:25;26.06.2025;16:06:44;26.06.2025;14:43:25;26.06.2025;15:51:44;0,39;H;;
50000226474;PLM1;PLPA;UGP12;Urwane mocowanie od listwy;PLPA-PR-U12-011312;NUTELLA B-READY;PLPA-PR-U12-011312-002;NUTELLA B-READY MODELATOR;10126222;"1-""Kolumna"" winda pow. niebieskich form";90300020;ZAK  CZPT BrMt KWS  MOBI PRRO;26.06.2025;;MACIESZYM1;26.06.2025;16:46:49;12703043;1P;26.06.2025 17:29:44 CET Szymon Macieja (MACIESZYM1) Wymiana uszkodzonego mocowania listwy;26.06.2025;KOPCZALBE1;ZPM5;103;Zużycie;;;;;;;26.06.2025;16:44:26;26.06.2025;17:43:46;26.06.2025;16:46:46;26.06.2025;17:28:46;0,99;H;DOROZKRZY1;07.07.2025
50000226475;PLM1;PLPA;UGP21;Sterowanie przekladacza aluminium;PLPA-PR-U21-010123;FIGURA CAVA;PLPA-PR-U21-010169-001;FC PAKOWANIE IFC T110 1;10079783;1-Maszyna pakująca IFC T110;90300030;ZWOL CZPT BrMt KWS  MOBI PRRO;26.06.2025;;KOLICPATR2;26.06.2025;17:21:03;12703071;1P;26.06.2025 17:21:25 CET Patryk Koliczkowski (KOLICPATR2) Awaria odwołana;26.06.2025;BIALEDARI1;ZPM6;107;Awaria sterowania;PM1;0040;Części daleko od miejsca naprawy;ZPM5;108;utrzymanie ruchu;26.06.2025;17:09:10;26.06.2025;17:36:11;26.06.2025;17:21:00;26.06.2025;17:21:11;0,45;H;;
50000226476;PLM1;PLPA;UGP21;ELAU błąd przy uruchamianiu;PLPA-PR-U21-010123;FIGURA CAVA;PLPA-PR-U21-010179-001;FC PAKOWANIE IFC T75 1;10127105;1-Maszyna pakująca IFC T75 1;90300030;ZWOL CZPT BrMt KWS  MOBI PRRO;26.06.2025;;KOLICPATR2;26.06.2025;17:22:00;12700372;1P;25.06.2025 09:52:53 CET Konrad Kucharczyk (KUCHAKONR1) Za każdym razem ---------------------------------------- 26.06.2025 17:2;25.06.2025;KUCHAKONR1;ZPM6;107;Awaria sterowania;PM1;0040;Części daleko od miejsca naprawy;ZPM5;108;utrzymanie ruchu;25.06.2025;09:49:08;26.06.2025;17:37:09;26.06.2025;17:21:55;26.06.2025;17:22:09;31,8;H;;
50000226477;PLM1;PLPA;UGP21;Awaria maszyny elau;PLPA-PR-U21-010123;FIGURA CAVA;PLPA-PR-U21-010179-001;FC PAKOWANIE IFC T75 1;10127105;1-Maszyna pakująca IFC T75 1;90300030;ZWOL CZPT BrMt KWS  MOBI PRRO;26.06.2025;;KOLICPATR2;26.06.2025;17:23:47;12691529;1P;26.06.2025 17:24:04 CET Patryk Koliczkowski (KOLICPATR2);18.06.2025;RADZIEMIL1;ZPM6;107;Awaria sterowania;PM1;0040;Części daleko od miejsca naprawy;ZPM5;108;utrzymanie ruchu;18.06.2025;18:19:42;26.06.2025;17:38:54;26.06.2025;17:23:44;26.06.2025;17:23:54;191,32;H;;
50000226478;PLM1;PLPA;UGP12;Awaria penty,zablokowany młynek;PLPA-PR-U12-010801;KINDER CARDS;PLPA-PR-U12-010801-002;KINDER CARDS MODELATOR;10181981;1-Maszyna do wycinania wafla cupole;90300020;ZAK  CZPT BrMt KWS  MOBI PRRO;26.06.2025;;WOLNILUKA1;26.06.2025;19:33:05;12703067;1P;26.06.2025 19:34:34 CET ŁUKASZ WOLNIEWICZ (WOLNILUKA1) Udrożnienie oraz smarowanie młynka;26.06.2025;GRZYWJAN1;ZPM5;105;Zatkanie;;;;;;;26.06.2025;18:20:00;26.06.2025;19:49:00;26.06.2025;19:33:02;26.06.2025;19:34:00;1,48;H;DOROZKRZY1;07.07.2025
50000226479;PLM1;PLPA;UGP12;Za luźny łańcuch;PLPA-PR-U12-011312;NUTELLA B-READY;PLPA-PR-U12-011312-003;NUTELLA B-READY PAKOWANIE;10232724;1 - Zespół urzadzeń pakow. Wrap-Around;90300030;ZAK  CZPT BrMt KWS  MOBI PRRO;26.06.2025;;FRACZMACI1;26.06.2025;23:37:43;12703370;1P;27.06.2025 00:13:24 CET ŁUKASZ WOLNIEWICZ (WOLNILUKA1) Reg. Zamykania kartonika;26.06.2025;KRASOKRZY1;ZPM5;102;Zacinanie się;;;;;;;26.06.2025;23:19:29;27.06.2025;02:32:04;26.06.2025;23:37:40;27.06.2025;00:12:58;3,21;H;DOROZKRZY1;07.07.2025
50000226480;PLM1;PLPA;UGP06;Problem z próżnia;PLPA-PR-U13-010177;FC ROCHER(MODELATOR&PAKOWANIE)NEW;PLPA-PR-U13-010177-002;GF RO PAKOWANIE BUHLER;10115814;1-Linia pakowania GFR 1;90300020;ZAK  CZPT BŁKL DMNK KWS  MOBI NPT  PRRO;22.06.2025;;GROCHDANI1;22.06.2025;10:44:48;12695903;1P;22.06.2025 14:22:45 CET Daniel Grochal (GROCHDANI1);22.06.2025;JASINPIOT1;ZPM5;103;Zużycie;;;;;;;22.06.2025;10:22:35;22.06.2025;14:37:21;22.06.2025;10:44:44;22.06.2025;14:22:21;4,25;H;DOROZKRZY1;07.07.2025
50000226481;PLM1;PLPA;UGP12;Cieknący karszer na myjce;PLPA-UT-041-100000;Aminex,Myjki,Control Room,Mielenie odpad;PLPA-UT-041-100000-004;Myjka obszaru B-READY;10159957;1-Myjka tunelowa CLEVRO B-Ready;90300020;ZWOL CZPT BrMt KWS  MOBI PRRO;22.06.2025;;WOLNILUKA1;22.06.2025;19:38:34;12528714;1P;22.06.2025 19:39:09 CET ŁUKASZ WOLNIEWICZ (WOLNILUKA1) Naprawa i uszczelnienie;10.02.2025;WICINTOMA1;ZPM5;106;Wyciek;;;;;;;10.02.2025;20:19:12;22.06.2025;19:43:51;22.06.2025;19:38:31;22.06.2025;19:38:45;0;H;;
50000226482;PLM1;PLPA;UGP11;Uszkodzony czujnik etykietowania;PLPA-PR-U11;UGP11 RAFFAELLO;PLPA-PR-U11-010721;LINIA WAŻĄCO-PAKUJĄCA 11 T8 L.21 RAFFAEL;10132056;1-Waga przepływowa;90300030;ZAK  CZPT DMNK KWS  MOBI NPT  PRRO;23.06.2025;;KIJAKPIOT1;23.06.2025;12:13:00;12697039;1P;23.06.2025 12:57:57 CET PIOTR KIJAK (KIJAKPIOT1) Wymiana czujnika parametryzacja oraz ustawienie etykieciarki;23.06.2025;ZIELIPIOT1;ZPM6;107;Awaria sterowania;;;;;;;23.06.2025;12:01:36;23.06.2025;17:43:16;23.06.2025;12:12:57;23.06.2025;12:56:52;5,69;H;DOROZKRZY1;07.07.2025
50000226483;PLM1;PLPA;UGP12;Formowanie kartonu;PLPA-PR-U12-010801;KINDER CARDS;PLPA-PR-U12-010801-003;KINDER CARDS PAKOWANIE;10216514;1-Zespół kartoniarek Livetech;90300020;ZAK  CZPT BrMt KWS  MOBI PRRO;23.06.2025;;BANASGRZE2;23.06.2025;23:43:15;12697708;1P;24.06.2025 00:07:31 CET GRZEGORZ BANASIEWICZ (BANASGRZE2) Regulacja zamykania kartonu;23.06.2025;CIESLKAMI1;ZPM5;100;Deformacja;;;;ZPM5;107;Niewłaściwe ustawienia/parametry maszyny;23.06.2025;23:41:41;24.06.2025;06:17:04;23.06.2025;23:43:11;24.06.2025;00:06:48;6,59;H;DOROZKRZY1;07.07.2025
50000226484;PLM1;PLPA;UGP11;Samoczynne wyłączanie się windy;PLPA-PR-U11-010703;RAFFAELLO LINIA 2;PLPA-PR-U11-010703-003;MODELATOR RAFFAELLO;10117956;1-Zespół chłodniczy 3;90300030;ZAK  CZPT BrMt KWS  MOBI PRRO;24.06.2025;;WOJNATOMA1;24.06.2025;02:46:12;12698271;1P;24.06.2025 02:48:49 CET Tomasz Wojnarowski (WOJNATOMA1) Pojawiające się komunikaty awarii wind na panelu. Reset szaf sterownic;24.06.2025;NIEDZZBIG1;ZPM6;107;Awaria sterowania;;;;;;;24.06.2025;01:50:00;24.06.2025;23:36:19;24.06.2025;02:46:09;24.06.2025;02:46:27;21,77;H;DOROZKRZY1;07.07.2025
50000226485;PLM6;PLPA;UGP12;Przewody na stemplu;PLPA-PR-U12-011312;NUTELLA B-READY;PLPA-PR-U12-011312-003;NUTELLA B-READY PAKOWANIE;10127015;1 - Zespół kartoniarek Abrigo;90300020;ZAK  CZPT BrMt KWS  MOBI PRRO;24.06.2025;;GRUZEGRZE2;24.06.2025;07:51:16;12697471;1P;23.06.2025 13:53:18 CET CEZARY JANUS (JANUSCEZA1) Wyciągnięte przewody na stemplu (pokrywy) na formacie t6x16 ----------------;23.06.2025;JANUSCEZA1;ZPM5;103;Zużycie;;;;;;;23.06.2025;13:51:47;25.06.2025;05:46:58;24.06.2025;07:51:13;24.06.2025;07:53:20;39,92;H;DOROZKRZY1;07.07.2025
50000226486;PLM6;PLPA;UGP03;NIEPRAWIDŁOWE DZIAŁANIE FALOWNIKA;PLPA-PR-U32-012011;PREP. Kremu KB;PLPA-PR-U32-012011-001;Preparacja kremu KJ/KB/KBW;10108242;1-Pięciowalcarka polewy Tartuff. W9003;90300020;ZWOL CZPT BŁKL DMNK KWS  NPT  PRRO;24.06.2025;;OWCZAHUBE1;24.06.2025;09:44:16;12698870;1P;24.06.2025 10:39:34 CET Hubert Owczarek (OWCZAHUBE1) Zmiana parametrów na falowniku 24.06.2025 15:31:58 CET JAROSŁAW KŁOSIEWI;24.06.2025;OWCZAHUBE1;ZPM6;107;Awaria sterowania;;;;ZPM5;108;utrzymanie ruchu;24.06.2025;09:44:11;24.06.2025;13:35:36;24.06.2025;06:01:11;24.06.2025;07:00:54;3,86;H;KLOSIJARO1;24.06.2025
50000226487;PLM1;PLPA;UGP21;REGULACJA CZUJNIKA;PLPA-PR-U21-010121;KINDER SURPRISE;PLPA-PR-U21-010121-043;KS LINIA PAKOWANIA GR-07 5;10115312;1-Robot TLD600 5;90300020;ZWOL CZPT BrMt KWS  PRRO;24.06.2025;24.06.2025;GOZDZJARO2;24.06.2025;14:13:29;12698955;1P;24.06.2025 14:14:44 CET Jarosław Goździk (GOZDZJARO2) Regulacja czujnika banderoli;24.06.2025;GOZDZJARO2;ZPM6;108;Błąd pomiaru;;;;ZPM5;108;utrzymanie ruchu;24.06.2025;14:13:23;;00:00:00;24.06.2025;11:25:23;24.06.2025;11:45:04;0;H;;
50000226488;PLM1;PLPA;UGP06;Problem z odpaleniem pompy próżniowej;PLPA-PR-U13-010177;FC ROCHER(MODELATOR&PAKOWANIE)NEW;PLPA-PR-U13-010177-002;GF RO PAKOWANIE BUHLER;10115814;1-Linia pakowania GFR 1;90300030;ZAK  CZPT BrMt BŁKL KWS  MOBI PRRO;24.06.2025;;WLODAROMA1;24.06.2025;15:41:42;12698959;1P;24.06.2025 15:59:12 CET ROMAN WŁODARCZYK (WLODAROMA1) Nie można załączyć pompy próżniowej, wyzwolony termik pompy, termik;24.06.2025;JASINPIOT1;ZPM6;107;Awaria sterowania;;;;ZPM5;108;utrzymanie ruchu;24.06.2025;15:38:56;24.06.2025;16:07:25;24.06.2025;15:41:38;24.06.2025;15:52:25;0,47;H;DOROZKRZY1;07.07.2025
50000226489;PLM1;PLPA;UGP12;Błąd czujnika kontrola wykroju M1;PLPA-PR-U12-011312;NUTELLA B-READY;PLPA-PR-U12-011312-003;NUTELLA B-READY PAKOWANIE;10126856;1 - Zespół kartoniarek SCHUBERT;90300030;ZAK  CZPT BrMt KWS  MOBI PRRO;24.06.2025;;KOLODKAMI1;24.06.2025;17:12:48;12699474;1P;24.06.2025 17:31:40 CET Kamil Kołodziejczyk (KOLODKAMI1) Regulacja czujnika od podciśnienia na narzędziu 201;24.06.2025;STULEDOMI1;ZPM6;107;Awaria sterowania;;;;;;;24.06.2025;17:11:56;24.06.2025;17:30:41;24.06.2025;17:12:45;24.06.2025;17:30:41;0,31;H;DOROZKRZY1;07.07.2025
50000226490;PLM1;PLPA;UGP43;Brak reakcji fotokomórki na zatkanie;PLPA-PR-U43-011445;KB 2.;PLPA-PR-U43-011445-003;KB 2. Pakowanie;10102049;1-Pakowaczka 3;90300030;ZWOL CZPT BrMt KWS  MOBI PRRO;24.06.2025;;PLATOKARO2;24.06.2025;19:31:17;12699629;1P;24.06.2025 19:52:39 CET Karol Płatos (PLATOKARO2) Sprawdzenie poprawności działania.Do dalszej  obserwacji gdyż zator się p;24.06.2025;MACIALUKA1;ZPM6;107;Awaria sterowania;;;;ZPM5;108;utrzymanie ruchu;24.06.2025;19:23:24;24.06.2025;19:54:46;24.06.2025;19:31:13;24.06.2025;19:49:12;0,52;H;;
50000226491;PLM1;PLPA;UGP21;Dziwne odgłosy z maszyny;PLPA-PR-U21-010123;FIGURA CAVA;PLPA-PR-U21-010173-005;FC PAKOWANIE T15 5;10153028;1-Maszyna pakująca T15 5;90300020;ZWOL BrMt KWS  MOBI PRRO;25.06.2025;;FIGARPRZE1;25.06.2025;04:11:51;12699918;1P;25.06.2025 05:13:00 CET PRZEMYSŁAW FIGARSKI (FIGARPRZE1);25.06.2025;KUCHAKONR1;ZPM5;102;Zacinanie się;;;;;;;25.06.2025;04:05:21;25.06.2025;05:40:00;25.06.2025;04:11:47;25.06.2025;05:12:37;0;H;;
50000226492;PLM1;PLPA;UGP42;AWARIA GŁÓWNEGO ELEKTROZAWORU POWIETRZA;PLPA-PR-U42-011442;KBW 1/COCO;PLPA-PR-U42-011442-003;KBW 1. Pakowanie;10241608;1-Dystrybucja rzędów;90300020;ZWOL CZPT BrMt KWS  PRRO;25.06.2025;25.06.2025;ODZIMTOMA1;25.06.2025;07:03:08;12700144;1P;25.06.2025 07:07:30 CET TOMASZ ODZIMEK (ODZIMTOMA1) Brak możliwości uruchomienia linii z powodu złej pozycji jednej z dwóch;25.06.2025;ODZIMTOMA1;ZPM5;102;Zacinanie się;PM1;0040;Części daleko od miejsca naprawy;ZPM5;108;utrzymanie ruchu;25.06.2025;07:03:02;;00:00:00;25.06.2025;06:10:00;25.06.2025;06:30:00;0;H;;
50000226493;PLM1;PLPA;UGP21;Problem z przekładaczem aluminium;PLPA-PR-U21-010123;FIGURA CAVA;PLPA-PR-U21-010169-002;FC PAKOWANIE IFC T110 2;10164251;1-Maszyna pakująca IFC T110 2;90300020;ZWOL CZPT BrMt KWS  MOBI PRRO;25.06.2025;;GADEKJACE1;25.06.2025;12:09:13;12700386;1P;25.06.2025 13:18:47 CET KAMIL TARKA (TARKAKAMI1);25.06.2025;KUCHAKONR1;ZPM5;100;Deformacja;;;;;;;25.06.2025;10:04:24;25.06.2025;14:10:00;25.06.2025;12:09:10;25.06.2025;13:18:41;4,09;H;;
50000226494;PLM1;PLPA;UGP12;USZKODZONY PRZEWÓD WYDMUCHU;PLPA-PR-U12-010801;KINDER CARDS;PLPA-PR-U12-010801-001;KINDER CARDS PREPARACJA;10216895;1-Piece i transp. wafla  jasnego - B i D;90300020;ZAK  CZPT BrMt KWS  PRRO;25.06.2025;25.06.2025;FRANAMARE1;25.06.2025;12:57:46;12700346;1P;25.06.2025 13:59:03 CET MAREK FRANASZEK (FRANAMARE1) wymiana przewodu;25.06.2025;FRANAMARE1;ZPM5;106;Wyciek;PM1;0010;Część bez kodu magazynowego;ZPM5;108;utrzymanie ruchu;25.06.2025;12:57:43;25.06.2025;14:12:14;25.06.2025;12:57:43;25.06.2025;13:57:14;1,24;H;DOROZKRZY1;07.07.2025
50000226495;PLM2;PLPA;UGP41;UGP41;PLPA-PR-U41-011441;KB MINI 1.;PLPA-PR-U41-011441-001;KB MINI 1. Modelator;10101895;1-Oblewarka MINI;90300020;ZWOL DMNK KWS  NPT  PRRO;27.06.2025;27.06.2025;KOTNORB1;25.06.2025;14:26:23;12700724;PT;;25.06.2025;KOTNORB1;;;;;;;;;;25.06.2025;14:25:40;;00:00:00;25.06.2025;14:26:22;;00:00:00;0;H;ZASIEMARC2;25.06.2025
50000226496;PLM1;PLPA;UGP21;Wymiana sprężyn;PLPA-PR-U21-010123;FIGURA CAVA;PLPA-PR-U21-010170-001;FC PAKOWANIE CHOCAL T160;10079773;1-Maszyna pakująca Chocal T160 1;90300020;ZWOL CZPT BrMt KWS  MOBI PRRO;25.06.2025;;STUDZLUKA1;25.06.2025;17:25:09;12700565;1P;25.06.2025 20:27:23 CET ŁUKASZ STUDZIŃSKI (STUDZLUKA1);25.06.2025;RADZIEMIL1;ZPM5;103;Zużycie;;;;;;;25.06.2025;15:12:49;25.06.2025;21:03:00;25.06.2025;17:25:05;25.06.2025;20:27:16;5,84;H;;
50000226497;PLM1;PLPA;UGP06;Uszkodzona sprężyna stacji wycinania;PLPA-PR-U13-010177;FC ROCHER(MODELATOR&PAKOWANIE)NEW;PLPA-PR-U13-010177-002;GF RO PAKOWANIE BUHLER;10115814;1-Linia pakowania GFR 1;90300020;ZAK  CZPT BrMt BŁKL KWS  MOBI PRRO;25.06.2025;;PIWARKRZY1;25.06.2025;18:22:01;12700941;1P;25.06.2025 18:35:37 CET Krzysztof Piwarski (PIWARKRZY1);25.06.2025;JASINPIOT1;ZPM5;104;Złamanie;;;;;;;25.06.2025;18:20:50;25.06.2025;21:16:02;25.06.2025;18:21:57;25.06.2025;18:35:15;2,92;H;DOROZKRZY1;07.07.2025
50000226498;PLM1;PLPA;FACILITIES;PRZESTUJ SERWISOWY TC A_C0033;PLPA-LG-001-100010;Magazyn opakowań;PLPA-LG-001-100010-006;Przenośnik hala 2 i 3;10227852;1-Przenośniki MECALUX;90300020;ZWOL CZPT BrMt BŁKL KWS  PRRO;25.06.2025;25.06.2025;GRZYBMATE1;25.06.2025;21:40:45;12701104;1P;25.06.2025 21:43:21 CET Mateusz Grzybek (GRZYBMATE1) Wymiana łańcuchów transmisyjnych, regulacja naciągu. Naprawa osłony ł;25.06.2025;GRZYBMATE1;ZPM5;103;Zużycie;;;;ZPM5;108;utrzymanie ruchu;25.06.2025;21:40:39;25.06.2025;21:55:00;25.06.2025;19:00:00;25.06.2025;21:40:00;0,24;H;;
50000226499;PLM1;PLPA;UGP21;Awaria łańcucha głównego;PLPA-PR-U21-010123;FIGURA CAVA;PLPA-PR-U21-010169-001;FC PAKOWANIE IFC T110 1;10079783;1-Maszyna pakująca IFC T110;90300020;ZWOL BrMt KWS  MOBI PRRO;25.06.2025;;FIGARPRZE1;25.06.2025;23:40:30;12701038;1P;26.06.2025 04:12:38 CET PRZEMYSŁAW FIGARSKI (FIGARPRZE1);25.06.2025;KUCHAKONR1;ZPM5;102;Zacinanie się;PM1;0040;Części daleko od miejsca naprawy;ZPM5;104;Zła jakość opakowania lub surowców;25.06.2025;23:31:45;26.06.2025;04:26:26;25.06.2025;23:40:27;26.06.2025;04:11:26;4,91;H;;
50000226500;PLM1;PLPA;UGP31;REGULACJA NOŻA ZGARNIAJĄCEGO;PLPA-PR-U42-011443;KBW 2.;PLPA-PR-U42-011443-001;KBW 2. Piece z nawilżaczami;10244079;1-Piec wafla górnego KBW2;90300020;ZWOL CZPT BrMt KWS  PRRO;22.06.2025;22.06.2025;DABROADAM2;22.06.2025;12:38:53;12696047;1P;;22.06.2025;DABROADAM2;;;;;;;;;;22.06.2025;12:38:47;;00:00:00;22.06.2025;12:38:47;;00:00:00;0;H;;
